0	Einsi leissierent celui jor et toute la semainne 	Ainsi laisserent celuy iour et toute nuyt 	0
1	tant que Lanceloz fu gariz 	tant que lancelot fut guery	1
2	et vient au chevalier 	et uint au cheualier 	2
3	qui avoit a non Carmadam et le mercie moult de ce 	qui auoit nom carmadan |et le mercie moult de ce 	3|4
4	qu’il li avoit fait. « 	quil luy auoit fait. 	5
5	Si m’aïst Diex, je ne fuisse mie 	Certes dist il ie ne seroye pas 	6
6	si liez por le millor chastel 	si lie dauoir le meilleur chastel 	7
7	que li rois Artus ait comme de ce 	que ayt le roy artus comme de ce 	8
8	que vos estes gariz. 	que uous estes guery. 	9
9	Si m’an est grant honors avenue. 	si men est grant honneur aduenu 	10
10	quant tant avez demoré en mon ostel. « Biax sire, fait Lanceloz, je m’en voldrai demain aler, 	dont tant auez este en mon houstel. Beau sire fait lancelot ie men uueil demain aller 	11
11	si vos demant congié. — Sire, fet il, jel vos otroi, 	si uous demande congie. Sire fait il ie le uous octroy 	12
12	puis qu’il vos plaist,	puis quil uous plaist. 	13
13	car outre vostre volenté ne vos retanroie je mie. 	Car oultre uostre uoulente ne uous retiendroys ie pas. 	14
14	Et alez, fait il, 	Or allez fait il 	15
15	que Nostre Sires vos conduie en quel que leu 	que nostre sire uous conduye en qu ilque lieu 	16
16|17	que vos ailliez. — |Diex le face », fait Lanceloz. 	que uous aillez. Dieu le uueille fait lancelot 	17
18	Cele nuit fist li chevaliers plus grant feste 	Celle nuyt fist lancelot plus grant feste 	18
19	qu’il n’avoit fait devant. Au matin 	quil nauoit deuant Au matin 	19
20	quant Lanceloz fu levez, la pucele vint a lui, 	quant il fu leue uint la pucele. 	20
21	et quant il la vit,	et quant il la uit uenir 	21
22	si li dist: « Bele douce amie, bien puissiez vos venir! je m’en voil aler a vostre congié. — Sire, fait ele, vos savez bien les couvenances 	si luy dist. Belle doulce amye bien puissez uous uenir ie men uueil aler o uostre congie. Sire fait elle uous sauez les conuenances 	22
23	qui sont entre moi et vos 	qui sont entre uous 	23
24	et je ne sai 	et moy ie ne scay	24
25	quant je vos reverrai mes. 	quant ie uous reuerray 	25
26	Et por ce vos demant je J. de voz joiaux 	et par ce uous demande ie de uoz ioyaux 	26
27	que je puisse garder 	que ie puisse garder 	27
28	por l’amor de vos,	si que iaye plus de remenbrance de uous 	28
29	quant vos en serez 	quant uous en serez alle. 	29
30	alez,si que je vos en aie plus en remanbrance. — 		
31	Certes, damoiselle, fait il, volentiers. » 	Certes damoisele fait il uoulentiers. 	30
32|33	Lors prant une soie ceinture a membres d’or |qu’il avoit çeinte 	Lors prent une siemne ceinture a menbres dor 	31
34	que la roine li avoit donnee 	que la royne luy auoit donne 	32
35	et dist: « Damoisele, tenez. Sachiez 	et luy dist tenez. |et sachez 	33|34
36	qu’il n’a el monde dame ne damoisele 	quil ny a ou monde dame ne damoisele 	35
37	a cui je la donnasse. » 	a qui ie la donnasse. 	36
38	Et cele l’an mercie moult, 	et elle len mercie moult 	37
39	si la prant joieuse et liee, 	si la prent lie a ioyeuse. 	38
40	puis li donna J. fermail d’or 	et elle luy donna ung fremail dor 	39
41	et li prie 	et le prie 	40
42	qu’il le port a son col 	qu elle pende a son coul 	41
43	por l’amor de lui, 	pour lamour de lie. 	42
44	et il dist 	Et il dit 	43
45	que si fera il volentiers. 	que si fera il uoulentiers. 	44
46	Lors demande ses armes 	Lors demande ses armes 	45
47	et l’an li aporte; 	et len luy aporte. 	46
48	et quant il fu armez bien et bel, 	Et quant il fut arme	47
49	si prant congié a touz cels de laienz 	si prent congie de tous ceulx de leans 	48
50	et puis monte en son cheval 	et puis monte sur son cheual 	49
51	et s’em part entre lui et Lyonel et la vielle 	et sem part luy et lyon et la uielle 	50
52	qui les mainne tant amont et aval 	qui|tant les mainne amont et aual 	51|52
53	qu’il vindrent au chastel 	quilz uindrent au chastel 	53
54	que li. V. frere tenoient 	que les six freres tenoyent 	54
55	que li dus Karles lor peres guerreoit, cil a cui Gaheriez aidoit. 	que le duc leur pere gueroyoit cil |a qui gaheries aidoit. 	55|56
56	Et quant Lanceloz i vint, il avoient ja perdu toute lor terre ne mes I. chastiax 	Et quant lancelot y uint ilz auoient ia toute perdue leur terre |et nousoient yssir de deux chasteaux 	57|58
57	dont il n’osoient issir 	qu ilz tenoient. 	59
58	et a la derrienne bataille avoient il perdu la moitié de lor homes. 	Et a la derraine baitaille auoient ilz perdu la moitie de leurs hommes.	60
59	Et quant la vielle ot laienz mené Lancelot, il demande la verité de la guerre; 	Et quant la uielle eut leans mene lancelot il demanda la uerite de la guerre. 	61
60|61	se li conte l’an les greingnors mençonges del monde |et blasment le duc a merveilles 	et en luy compte les plus grans menconges du monde ent blasment le duc a merueilles 	62
62	et Lanceloz cuida	et lancelot cuidoit 	63
63	que ce fust voirs: 	que ce fust uoir 	64
64	si jura son sairement 	si iura 	65
65	qu’il ne lairoit jamés les V. freres devant 	qu il ne leiroit iames les six freres|iucquatant 	66|67
66	que li dus fust deseritez, 	que le duc fust desherite. 	68
67	et ansi fist Lioniax. 	et aussi fist lionel. 	69
68	Quant la vielle vit 	et quant la uieille uit 	70
69|70	qu’il l’orent ainsi juré, |si vint as V. freres 	quil a ainsi iure si uint aux .u. freres	71
71|72	et lor dist: « |Biax signor, il vos est mielz avenu 	et leur dist Beaux seigneurs il uous est meult aduenu 	72
73	que vos ne cuidiez, 	que uuous ne cuidez. 	73
74	car je vos ai ceanz tels Il. chevaliers amenez 	car ie uous ay ceans amene deux cheualiers 	74
75	qui mestront vostre guerre a fin ainz I. mois. »	qui mectront uostre guerre a fin |auant que soit ung moys. 	75|76
76	Et cil demandent 	et ilz demandent	77
77	qui il sont. « 	quilz sont. 	78
78	Par foi, fait il, les nons ne poez vos ore pas savoir par moi, 	Certes fait il les noms ne pouez uous ores sauoir par moy 	79
79	car il le m’ont desfandu ; 	car ilz le mont defendu. 	80
80|81	mais itant vos di je bien |que vos ailliez a aux 	mais alez seulement a eulx	81
82	et lor faites si grant feste 	et leur faites aussi grant ioye 	82
83	com l’an doit faire a II. si prodomes. » 	comme on doit faire a deux|si preudommes 	83|84
84	Et cil les vont maintenant veoir et lor font la greingnor joie del monde 	come ilz sont. |Et Iors les uont ueoir et leur font la plus grant feste du monde 	85|86
85	et se prometent i del tout a lor servise; 	et se offrent a leur seruice. 	87
86	si firent la nuit moult grant feste a l’un et a l’autre. 	et firent la nuyt molt grant feste lun a lautre 	88
87	Et au matin les menerent oîr messe a une chapele 	Et landemain les menerent ouyr messe a une chapelle 	89
88	qui laienz estoit. l. 	qui estoit leans. et	90
89|90	poi aprés prime conmancerent a crier par le chastel : « |Or as armes ! Montez, seingnor chevalier,	tantost apres commencerent a crier aux armes. montez seigneurs cheualiers 	91
91	car nostre annemi sont ja a noz murs. » 	car noz ennemys sont ia a noz murs. 	92
92	Et li V. frere sont venu a Lancelot 	Et les .u. freres sont uenuz a lancelot 	93
93	et li demandent 	et luy demandent 	94
94	s’il voldra porter armes	sil ueult porter armes 	95
95	et il dist 	Et il dit	96
96	qu’il nel lairoit en nule manniere 	quil ne lerroit en nulle maniere 	97
97|98	qu’il n’alast veoir|conment cil defors sevent jouster, « 	quil nalast ueoir comme ceulx de dehors scauent iouster et porter armes. 	98
99	mais je voil, fet il 	Mais ie uueil fait il 	99
100	que vos ailliez avant, 	que uous aillez deuant. 	100
101	et se? je voi 	et si ie uoy 	101
102	que vos aiez mestier de mon cors, je vos secorrai. » 	que uous ayez mestier ie uous secourray. 	102
103|104	Lors fait aporter ses armes, |et	Lors fait aporter ses armes 	103
105	quant il est armez et bien et bel, 	et quant il est bel|et bien arme 	104|105
106|107	si s’an vait dusqu’a la porte del chastel |et fait mener encoste lui son destrier, 	si sen uait iucqua la porte du chastel et fait mener son destrier pres de luy. 	106
108	puis monte as creniax 	puis monterent luy et lionel aux creneaux 	107
109	por veoir 	pour ueoir 	108
110	conment cil defors assembleront a ceaux dedenz,	comment ceulx de dehors assembleront a ceulx de dedans 	109
111|112	et avez lui Lionnel. |Et li V. frere orent fait armer lor genz au mielz 	Et les u. freres eurent fait armes leurs gens au mieulx	110
113	qu’il pueent, 	qu ilz peurent Puys yssirent contre leurs ennemys 	111
114	puis issent fors contre lor ennemis et les reçurent assez bien 	et les reculerent assez bien a ce 	112
115|116	a ce qu’il estoient poi de gent, |et li autre en avoient moult; 	qu ilz estoient pou de gens et lez autres en auoient molt. 	113
117	si conmancerent la mellee moult dolereuse 	si ont manits cheualiers occis 	114
118|119	dont il i ot maint chevalier mort et anversé a terre. |Si s’anfoïrent cil del chastel 	et enuersez a terre. Ceulx du chastel sen foierent tous 	115
120|121	tant que Gueheriez |et si dui frere vindrent a la bataille a tout grant planté de gent. 	car gaheries et ses deux freres uindrent a la bataille o grant gent. 	116
122	Si tost com il furent assemblé, 	et si tost 	117
123	conmancerent a ferir et a abatre 	qu ilz furrent assemblez commencerent a ferir et a abatre 	118
124|125	ne onques puis ne se tindrent li .V. frere, |ainz les couvint foir, 	ne onc pus ne se tindrent les u. freres 	119
126|127	ou il volsissent ou non : |si ont assez perdu a cele empainte. 	ains les conuint fouys a celle forz.	120
128	Et quant Lanceloz vit 	Et quant lancelot uoit 	121
129|130	que li .V. frere furent desconfit, |si dist a Lion	que les u. freres sont desconfiz si dist a lion 	122
131	que or a il trop atendu ; 	que ores a il trop actendu 	123
132	si descent des creniax et monte en son cheval 	si descent des creneaux|et monte a cheual 	124|125
133	et Lion ausinc; 	et lion aussi 	126
134	si s’an issent par mi la porte. 	si sen yssirent par la porte 	127
135	Et Lanceloz ne resgarde onques fors la 	et lancelot uait la 	128
136|137	ou il voit la greingnor presse ; |si torne cele part 	ou il uoit la plus grant presse	129
138	et se fiert entr’aux		
139	et si fiert le premier 	si fiert le premier 	130
140	qu’il ataint 	qu il ataint 	131
141	qu’il le rue mort, 	et le rue mort. 	132
142	puis point outre 	puis point oulte 	133
143	et en abat I. autre, 	et en abat ung autre 	134
144|145	ausi fait Lion. |Et Lanceloz ot mise la main a l’espee 	et aussi fait lion. et lancelot mist la main a lespee 	135
146	et il ert entalantez de faire d’armes, 	et est fort entalente de faire armes 	136
147	car grant pieça n’en avoit riens fait; 	car pieca nen auoit fait 	137
148	si conmance a ferir granz cox tout entor lui 	si commence a ferir grans cops tout entour luy 	138
149|150	et abat chevaliers et chevaux? |et occist	et abat cheualiers et cheuaux 	139
151	quanqu’il encontre; 	et quantqu il encontre.	140
152	si fait tant em poi d’ore 	si fait tant en pou deure 	141
153	que nus ne l’ose atandre, 	que nul ne lose actendre. 	142
154	car il occist 	car il occist 	143
155	quanqu’il ataint. 	quantquil encontre. 	144
156	Et la ou il encontre par aventure Gaheriet, 	Et il encontre dauanture gaheries 	145
157	si li done tel cop par mi le hiaume 	et luy donne tel cop sur son heaume 	146
158	qu’il li fait santir dusque el test, 	quil luy fait sentir |iucquau test. 	147|148
159	mais ne l’a mie navré a mort. 	Mais il ne la pas naure a mort. 	149
160	Et cil vole des arçons, 	et cil uole des arcons	150
161	qu’il cuide bien morir. 	qui cuide bien mourir 	151
162|163	Et Lanceloz s’em passe outre, |que plus nel resgarda, 	et lancelot sen passe oultre ne plus ne le regarde 	152
164	si choisi le duc en son venir, 	si choisist li duc a son uenir. 	153
165	que l’en li ot bien monstré, 		
166	et il li vient l’espee adrecie contremont 	et il luy uient sespee drecee contremont 	154
167	et le fiert 	et le fiert 	155
168	si que anz el hiaume li fait le branc d’acier entrer plus de Il. doie, 	si quil luy fait sentir le bran dacier |ou heaume plus de deux doiz. 	156|157
169	mes ne l’a blescé mie en char. 	mais il ne le blece mie en char 	158
170	Et Lanceloz ne l’espargne de riens, 	Et lancelot ne lespargne de riens	159
171	ainz le fiert desus la destre espaule 	ains le fiert dessus la destre espaule 	160
172	si qu’il li tranche l’espaule et le poing senestre a tout l’escu. Il recuevre l. autre cop 	si quil luy trenche lespaule|et le poing senestre a tout lescu. Il recueure ung autre cop	161|162
173	et li fait la teste voler 	et luy fait uoler a terre. 	163
174	et cil chiet morz, 	et il chiet mort 	164
175	dont il ert granz domages. 	dont il est grant dommage. 	165
176	Et quant li autre voient le duc mort, 	Et quant ilz uoyent le duc mort 	166
177	si tornent en fuie, 	si tournent en fuye 	167
178|179	que plus n’i osent arester; |et Lanceloz et lij sien les enchaucent, 	que plus ny osent arrester. et lancelot et les siens les chassent 	168
180	si prannent Guerehet et Agravain 	si prennent gueheres et agreuain 	169
181	qu’il ne voloient torner del champ por lor frere Gaheriet 	qui nousent partir du champ pour leur frere gaheres 	170
182	qu’il i laissoient; 	qui y estoit. 	171
183	si pristrent tant des autres	si prinstrent tant des autres	172
184	com il voldrent. 	comme ilz uoudrent. 	173
185	Et li V. frere 	Et les .u. freres 	174
186|187	qui orent veu Gueheriet cheoir|et qui bien connoissoient 	qui eurent bien ueu cheoir gahiries. cognoissent 	175
188	qu’il avoient le tout perdu par sa prouesce le prannent 	quilz auoient tout perdu. |et les pristrent 	176|177
189	et le font mener en lor chastel. 	et les font mener ou chastel. 	178
190	Si ne fu onques si grant feste 	si ne fu onc si grant feste 	179
191|192	com il firent de Lancelot, |car il crioient tuit, 	comme ilz firent de lancelot. 	180
193|194	si com il passoit: « |Bien veingne li mieldres a chevaliers del monde!» 	et crient tous bien uiegne la fleur de cheualerie. bien uiegne le meilleur cheualier du monde. 	181
195	Ensi crioient tuit grant et petit contre Lancelot 	Ainsi crioyent tous grans et petis encontre lancelot 	182
196	et il avoit moult grant honte de ce 	et il auoit moult grant honte de ce 	183
197	qu’il disoient 	qu ilz le seignor issoient 	184
198|199	et moult a li pesoit |qu’il le seingnorisoient tant, ja soit ce 	tant ia soit 	185
200	qu’il l’eust bien deservi.	quil leust bien desseruy. 	186
201	Quant Lanceloz vient en mie la rue, 	Quant lancelot uint en la rue 	187
202|203	si la trouva toute portandue de dras de soie et de pailles |et fu toute encortinee contre lui por honor de lui. 	si la treuue toute tendue de draps de soye et toute encourtinee pour honneur de luy. 	188
204	Si le reçoivent a si grant feste	si le recourent a la plus grant ioye 	189
205	com il pueent plus, 	quilz peurent. 	190
206	et il l’orent desarmé, 	Et quant ilz leurent desarme	191
207	si li aportent I. robe de cendal vermeille tote fresche. 	si luy aporterent une robe de cendal uermeil toute fresche. 	192
208	Et quant il est vestuz et apparilliez, il demande a veoir les III. 	et quant il est uestu |et appareille il demande a ueoir les troys cheualiers	193|194
209|210	qui pris estoient, cels |qui estoient armé tuit d’unne manniere 	qui estoient pris tous armez dune maniere 	195
211	et il les avoit toute jor trop couvoitiez a veoir, 		
212	car moult l’avoient bien fait en la bataille, 	car moult lauoient bien fait en la bataille. 	196
213	et	Et il les auoit toute iour trop couuoitie a ueoir. 	197
214	ce estoient li III. frere. 	et cestoyent les troys freres. 	198
215	Et l’an les vait ! querre maintenant	et len les uait querre maintenant.	199
216	et quant il les vit venir, 	Et quant il les uit uenir 	200
217|218	si les connut bien, |mais por ce 	si les cogneut bien. et par ce 	201
219	qu’il ne voloit mie 	quil ne uouloit pas 	202
220	qu’il le conneussent, les fist metre arriere.	quilz le cogneussent |si les fist retourner.	203|204
221	Si est tant dolanz de ce 	et est tant doulent de ce 	205
222	qu’il a esté contre els en ceste bataille 	quil a este contreulx en ceste bataille 	206
223	que il ne set 	quil ne sceit 	207
