0	Et Lanceloz ot toute jor chevauchié las et travilliez de ce 	et lancelot tout le iour cheuauche las et trauaille de ce 	0
1|2	qu’il|ot le jor fait 	quil auoit fait le iour 	1
3	et ses chevaux se doloit si durement 	et son cheual |si douloit si fort 	2|3
4	que del poindre 	que du poindre 	4
5	qu’il ot le jor fait 	quil eut fait le iour 	5
6	que des petites plaies 	que des petites playes 	6
7|8	qu’il avoit |a 	quil auoit 	7
9|10	que a painnes pooit il aler |que le pas. 	que a peine pouoit il aller le pas. 	8
11	Lors resgarde arriere lui 	Lors regarde derriere lui 	9
12	et voit venir. J. chevalier armé et une molt bele dame avec lui. Il le saluent, 	et uoit uenir ung cheualier arme et une belle dame auec luy Ilz le saluent 	10
13	quant il viennent pres, 	quant il uiennent pres 	11
14	et il a molt grant paor de quenoissance; 	et il a moult grant paour de cognoissance. 	12
15	si respont basset 	si respont has 	13
16|17	que Diex les beneie. « |Biaux sire, fait la dame, 	que dieu les benye. beau sire fait la dame 	14
18	qui estes vos ? — J. chevaliers sui, 	qui estes uous. Dame fait il. ie suys ung cheualier 	15
19	ce poez veoir. — 	ce pouez uous ueoir. 	16
20	Si m’aïst Diex, fait ele, chevaliers estes vos tel a mon esciant 	Si maist dieu fait ielle ie croy 	17
21	qu’il n’a vostre pareil ou monde: 	quil n y a pas uostre pareil ou monde. 	18
22	si le sai par or̈r dire et par veoir et je vos pri par la riens 	si le scay par ouyr dire et par ueoir. |et ie uous pry par la chose 	19|20
23	que vos plus amez el monde	que uous plus amez 	21
24	que vos hui veingniez herbergier o moi en un mien chastel 	que uous ueignez maishuy herberger o moy en ung mien chastel 	22
25|26	qui ci pres est, |par couvant 	qu est pris par conuent 	23
27	que je vos mousterrai demain la plus bele riens 	que ie uous monsterray demain la plus belle chose 	24
28	que vos onques veissiez. » 	que uous ueissez oncques. 	25
29	Et il dist 	Et il dit 	26
30	qu’il i ira volentiers par cest couvant. « 	quil yra uoulentiers par tel conuent. 	27
31	Or en venez donc, fait ele. — Alez, fait il, 	Or uenez donc fait elle. 	28
32	et je vos suirrai. » La dame s’an vait avant 	et ie uous suiuray. La dame sen ua deuant 	29
33	et cil aprés 	et il apres 	30
34|35	qui greingnor mestier eust de repos |que de chevauchier; 	qui eust plus grant mestier de reposer que de cheuaucher. si sont tant aler 	31
36	si ont tant alé 	que ilz uindrent en une ualee 	32
37	qu’il vindrent en J. valee et voient el fonz del val I. chastel bien fait et bien seant	et uirent ou fons du ual ung chastel bien fait et bien seant 	33
38	dont li mur estoient fort et grant et menuement crenelé. 	dont les murs estoient fors a grans. bien carrelez. 	34
39	Quant il vindrent au chastel, 	Quant ilz uindrent au chastel	35
40	si estoit ja grant nuit 	si estoit ia grant nuyt 	36
41	et la dame apele celui 	et la dame apelle celuy 	37
42	qui la porte gardoit 	qui gardoit la porte 	38
43	et li dit 	et luy dist 	39
44	qu’il ouevre la porte	qu il euure la porte 	40
45|46	et cil si fait. |Et il antrent anz 	et il le fait. Ilz entrent ens 	41
47	et chevauchent dusqu’au mestre palais ; 	et cheuauchent iucquau maistre palays. 	42
48|49	et quant cil de laienz voient |que lor dame vient,	et quant ceulx de leans uoyent leur dame 	43
50	si li saillent a l’encontre o cierges et o tortiz, 	qui uient si saillent encontre a cierges et a tortiz. 	44
51	car autrement n’i veissent pas por la nuit 	car autrement ny fussent ilz pas uenuz pour la nuryt 	45
52	qui trop ert oscure. 	qui estoit obscure 	46
53	Si descendent la dame 	si descent la dame 	47
54	et ele dist 	et leur dist	48
55	qu’il ne s’entremetent de lui, « 	quilz ne sentremectent de liee 	49
56	mais je vos pri, fait ele, 	mais ie uous pry fait 	50
57|58	d’onorer cel chevalier |et de servir, 	elle faictes demourer ce cheualier 	51
59	car je vos di, fait ele, 	car ie uous dy 	52
60|61	qu’il est li plus prodons del monde et le millor chevalier». |Et le descendent maintenant 	quil est le meilleur cheualier et le plus preudomme du monde Il le descent maintenant. 	53
62	et li ostent l’escu del col, 	et luy ostent lescu du coul. 	54
63	puis le moinnent amont 	puis sen uiennent amont 	55
64|65	et le desarment. |Et la dame le resgarde 	et le desarment et la dame le regarde 	56
66|67	et voit le vis gros et anflé |et le nes escorchié et sanglant des cox 	et uoit le uis gros et enfle et le nes esrache et senglant des coups 	57
68	qu’il ot donnez et receuz ; 	quil a donnes et receuz.	58
69	si li fait aporter eve chaude a laver son col et son vis	Si luy fait aporter eaue chaude |et luy fait lauer son coul et son uis 	59|60
70	qui touz estoit nerciz des mailles del haubert. 	qui estoit noire des mailles du haubert. 	61
71	Et quant ele resgarde l’escu, 	Et quant elle regarde lescu 	62
72	si dist oiant touz ceus de laienz : « 	si dist oyans tous ceulx de leans 	63
73	Ha, escuz,	haa escu	64
74	tant avez hui esté resgardez et desirrez d’estre tenuz de maîntes beles puceles! 	tant auez huy este regarde |et desire destre tenu de maintes belles dames. 	65|66
75|76	Si m’aïst Diex, |bien se puet celui vanter 	Si maist dieu bien se puet cil uanter 	67
77	qui vos porte,	qui uous porte	68
78	que onques chevalier tel merveilles ne fit en I. jor 	que oncque cheualier ne fist telz merueilles en ung iour 	69
79	com a hui fait cist. 	comme il|a huy fait. 	70|71
80	Et beneoiz soit Diex 	et benoist soit dieu 	72
81	qui le me donna acointier,	qui le me donna huy encontre. 	73
82	car il ne me poïst mie greingnor honor avenir de ce 	car il ne me pouoit plus grant bonneur aduenir |que de ce 	74|75
83	qu’il est venuz a mon hostel. » 	quil est uenu a mon houstel. 	76
84	Lors entre en sa chambre et aporte robe de cendal a vestir a Lancelot; 	Lors entre en une chambre|et aporte a uestir a lancelot. robes de cendal 	77|78
85	et quant il est vestuz, 	et quanit il est uestu 	79
86	si le fait seoir 	si le fait seoir 	80
87|88	et li dist: « Sire, reposez vos,|car si maist Diex vos le devez bien faire, 	et luy dist. Sire repousez uous	81
89	car asez avez esté travilliez. » 	car uous estes moult trauaille 	82
90	Et ele conmande a cels de laienz 	et elle commande a ceulx de leans	83
91	qu’il apareillent a mengier, 	quilz apareillent a manger 	84
92	car il en est tans 	car il en est temps 	85
93	et il si font. 	et ilz le font. 	86
94	Quant il furent assis a la table, 	et quant ilz sont assis a table 	87
95	si vint laienz I. vallez 	si uint leans ung uarlet 	88
96	qui dist a la dame: « Dame, mes sires est venuz. — De par Deu, fait ele, di li 	qui dist a la dame. Dame messire est uenu de par dieu fait elle. |dy luy 	89|90
97	qu’il viengne mengier 	quil uiegne manger 	91
98	et qu’il ne demort mie, 	et quil ne demeure pas 	92
99	car il a çaienz I. chevalier 	car il y a ceans ung cheualier 	93
100	a cui je voil	a qui ie uueil	94
101	que il face grant joie. » Li vallez vient a son signor	qu il face grant ioye. |Et le uarlet ung a son seigneur	95|96
102	et li dist ce 	et luy dist ce 	97
103	que sa dame li mandoit. 	que sa dame luy mandoit. 	98
104	Et il se desarma maintenant 	Et il se desarme 	99
105	et ausint firent tuit li autre; 	et aussi firent tous les autres. 	100
106	si vint el palais soi disieme de chevaliers 	si uint au palays luy douxiesme de cheualiers et la dame 	101
107	et la dame se leva encontre lui et ansi fist Lanceloz. 	si leua encontre luys et aussi fist lancelot. 	102
108	Et li sires li conmande molt tost 	et le sire leur commande moult tost 	103
