0	Einsi fu Lanceloz III. jorz laienz, 	OR |si fu lanc̃ laiens .iii.iours. 	0|1
1	si adolez 	et fu si adoles 	2
2	qu’il em perdi le boivre et le mangier. 	quil en perdi le boire et le mangier. 	3
3	Si em pesoit moult a une damoisele de laienz 	si en pesoit mout a une damoisele 	4
4	qui chascun jor li aportoit à mengier 	que chascun Ior li a portoit a mengier. 	5
5	et li avoient baillie a servir et a garder. 	et li auoient baillie les trois dames a seruir. 	6
6	Et ele li faisoit touz les biens	et ele li faissoit tous les biens 	7
7	qu’ele pooit el monde 	quele pooit el monde. 	8
8	et li pesoit molt de son courrouz. Au quart jor aprés furent venu li chevalier de laienz d’un tornoiement 	et mout estoit doIente de son courrous. Au quart Ior fuostret Li cheualier de laiens uenu dun tornoi 	9
9	qui le jor devant avoit esté; 	qui auoit este Le ior. 	10
10|11	si enconmancerent tant a parler |et ça et la 	Si commencerent mout a parler et sa et la 	11
12	que Lanceloz l’antandi bien 	que lancet. entendi bien 	12
13	qu’il venoient d’un tornoiement. 	quil uenoient de tornoier. 	13
14	Lors conmance a penser et a correcier soi a lui meismes et dist 	Lors comansa a panser et a correcier a Soi meismes. |et dit 	14|15
15|16	qu’il ne fu onques nus |si maleurous chevaliers 	quil ne fu onques si malheures cheualiers 	16
17	com il est, 	comme il est. 	17
18	car quant il est sains et haitiez 	Car quant il est sain et haitez 	18
19	et il devroit aler par tout le monde 	et il deuroit aler par tout le monde. 	19
20	et achever les perilleuses aventures 	et acheuer les perilleuzes auantures 	20
21	que li autre n’osent atandre et il avroit bien pooir de mener les a chief, 	que li autre nosent ataindre. |et il auroit bien le pooir De uenir a chief. 	21|22
22	lors le metent deable em prison 	Lors Ie metent diable en prison.	23
23	si qu’il n’est nul tans qu’il ne soit malades ou emprisonnez. 	si quil nest nus |tans quil ne soit malades ou en prison.	24|25
24	Lors regrete ses mescheances 	Lors regreste ses mecheances 	26
25	dont il avoit trop souvant; 	dont il auoit eue trop souant. 	27
26	si conmance a faire trop mervilleux duel. 	Si comance a faire trop grant duel 	28
27	Lors vient laienz la damoisele 	et lors uint laiens la damoisele 	29
28	qui de lui se prenoit garde; 	qui de lui ce prenoit garde. 	30
29	et quant ele l’i vit tel duel mener, 	Et quant ele le uoit si grant duel mener 	31
30	si en est trop dolente. « 	si est trop dolente. 	32
31	Ha, sire, fait ele, 	Si li dit. |ha sire pour dieu 	33|34
32	que avez vos 	qu aues uos 	35
33|34	qui tel duel menez ? — Damoisele, ja ne devroie je mie duel mener, |mes moi occirre, 	qui tel duel faites. Damoisele fait il ie ne deuroie mie duel faire mai moi ocirre tout mort. 	36
35|36	car je sui li plus mescheanz chevaliers del monde. — Sire, fait ele, par la riens |que vos plus amez, dites moi 	car ie sui li plus mecheans del monde. Dites moi 	37
37|38	qui vos estes |et conment vos avez non 	qui uos estes et coument uos auez non. 	38
39	et je vos creant 	et ie uous creant leaument 	39
40	que je ne vos descouverrai 	que Ia nus nel saura 	40
